Settings,,default,emphasis_easycip,emphasis_feasibility,emphasis_hardlp,emphasis_optimality,heuristics_aggressive,heuristics_fast,heuristics_off,presolving_aggressive,presolving_fast,presolving_off,separating_aggressive,separating_fast,separating_off,default,emphasis_easycip,emphasis_feasibility,emphasis_hardlp,emphasis_optimality,heuristics_aggressive,heuristics_fast,heuristics_off,presolving_aggressive,presolving_fast,presolving_off,separating_aggressive,separating_fast,separating_off
,,Status,Status,Status,Status,Status,Status,Status,Status,Status,Status,Status,Status,Status,Status,PDInt,PDInt,PDInt,PDInt,PDInt,PDInt,PDInt,PDInt,PDInt,PDInt,PDInt,PDInt,PDInt,PDInt
ProblemName,Seed,,,,,,,,,,,,,,,,,,,,,,,,,,,,
neos-849702,2,ok,ok,ok,ok,timelimit,ok,ok,ok,timelimit,ok,timelimit,timelimit,ok,ok,20839.0,9791.0,19540.0,29677.0,60001.0,20070.0,35288.0,23671.0,60000.0,13755.0,60000.0,60001.0,20213.0,10951.0
neos-849702,3,ok,ok,ok,ok,timelimit,timelimit,ok,ok,timelimit,ok,ok,ok,ok,ok,25143.0,9828.0,53341.0,26860.0,60000.0,60000.0,20313.0,16499.0,60000.0,37806.0,53174.0,41963.0,25029.0,40032.0
neos-849702,4,ok,ok,ok,timelimit,timelimit,ok,timelimit,timelimit,ok,timelimit,timelimit,timelimit,ok,ok,14496.0,37286.0,9112.0,60000.0,60001.0,15493.0,60000.0,60000.0,28334.0,60000.0,60001.0,60000.0,14266.0,15059.0
neos-850681,0,timelimit,timelimit,ok,timelimit,ok,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,ok,ok,timelimit,8034.04,7668.02,237.96,14670.84,3012.07,2770.73,18370.43,26243.69,4656.85,4742.0,14145.89,2338.27,380.47,10505.36
neos-850681,1,ok,ok,ok,timelimit,ok,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,ok,timelimit,timelimit,381.57,539.03,612.57,11385.1,3266.85,1170.79,7607.75,9564.54,4754.62,2807.01,14259.38,1145.7,4643.35,11176.02
neos-850681,2,timelimit,ok,timelimit,timelimit,timelimit,ok,timelimit,timelimit,timelimit,timelimit,timelimit,ok,timelimit,timelimit,2530.8,1085.36,4861.79,8337.65,11830.49,576.23,5729.42,14290.57,3455.98,5420.88,7183.28,8227.01,10039.19,10595.36
neos-850681,3,timelimit,timelimit,timelimit,timelimit,ok,timelimit,timelimit,timelimit,timelimit,ok,timelimit,ok,ok,timelimit,2503.85,4741.38,2442.43,1573.41,4000.34,1319.67,4453.21,7993.89,7800.98,341.41,12373.09,1955.33,577.0,10748.38
neos-850681,4,timelimit,timelimit,timelimit,timelimit,ok,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,ok,ok,timelimit,4670.87,6693.05,6469.51,17715.48,1476.35,2346.51,14124.79,12004.05,7099.84,9095.37,13115.13,1157.27,504.67,10533.07
neos-856059,0,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,ok,timelimit,381.96,403.45,12580.5,12103.97,508.19,446.29,408.92,590.75,269.37,419.48,19949.4,568.99,201.4,19477.76
neos-856059,1,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,433.62,250.66,12648.97,11999.35,657.86,336.97,430.62,578.31,434.67,364.85,19900.32,638.17,361.83,19567.82
neos-856059,2,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,475.44,384.79,12732.83,12091.82,694.99,447.65,320.39,569.21,511.56,389.88,19647.69,565.4,437.82,19394.98
neos-856059,3,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,499.68,430.93,12449.33,11504.42,743.11,401.45,384.48,489.67,379.87,451.02,20079.8,559.38,441.87,19564.38
neos-856059,4,ok,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,ok,timelimit,timelimit,timelimit,timelimit,338.52,369.98,12566.26,12136.68,659.29,404.19,481.98,528.57,443.74,337.5,19877.89,620.67,305.51,19625.13
neos-859770,0,ok,timelimit,ok,timelimit,ok,ok,ok,ok,ok,timelimit,timelimit,ok,ok,ok,60000.0,60000.0,60000.0,60000.0,60000.0,60000.0,60000.0,60000.0,60000.0,60000.0,60000.0,60000.0,60000.0,60000.0
neos-859770,1,ok,timelimit,ok,timelimit,ok,ok,ok,ok,ok,timelimit,timelimit,ok,ok,ok,60000.0,60000.0,60000.0,60000.0,60000.0,60000.0,60000.0,60000.0,60000.0,60000.0,60016.0,60000.0,60000.0,60000.0
neos-859770,2,ok,timelimit,ok,timelimit,ok,ok,ok,ok,ok,timelimit,timelimit,ok,ok,ok,60000.0,60000.0,60000.0,60000.0,60000.0,60000.0,60000.0,60000.0,60000.0,60000.0,60000.0,60000.0,60000.0,60000.0
neos-859770,3,ok,timelimit,ok,timelimit,ok,ok,ok,ok,ok,timelimit,timelimit,ok,ok,ok,60000.0,60000.0,60000.0,60000.0,60000.0,60000.0,60000.0,60000.0,60000.0,60000.0,60000.0,60000.0,60000.0,60000.0
neos-859770,4,ok,timelimit,ok,timelimit,ok,ok,ok,ok,ok,timelimit,timelimit,ok,ok,ok,60000.0,60000.0,60000.0,60000.0,60000.0,60000.0,60000.0,60000.0,60000.0,60000.0,60000.0,60000.0,60000.0,60000.0
neos-860244,0,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,242.33,2660.3,375.63,2279.07,298.79,396.79,236.73,518.0,245.36,2349.32,5178.09,301.92,238.19,261.43
neos-860244,1,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,225.46,2485.5,367.2,3346.33,277.13,375.21,225.16,429.0,239.83,2150.88,6377.53,264.85,237.18,255.74
neos-860244,2,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,234.57,1899.16,372.36,1409.94,273.67,378.65,232.77,448.0,245.15,1969.56,4559.75,269.8,230.56,260.62
neos-860244,3,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,247.76,2083.12,373.14,1498.11,274.57,389.51,244.33,429.0,249.6,1634.07,3375.46,273.81,233.53,255.08
neos-860244,4,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,238.44,2398.36,369.55,2289.69,304.35,385.66,240.21,551.0,246.96,1803.94,7114.25,308.24,230.27,256.04
neos-860300,0,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,1229.06,880.8,957.18,1836.05,3777.85,908.07,1361.97,1231.32,1937.0,618.92,2303.85,3959.14,1253.23,1392.46
neos-860300,1,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,1507.82,904.77,1068.0,1970.6,4927.22,916.92,1408.64,1327.88,1885.0,623.66,2777.46,5019.85,1466.97,1420.29
neos-860300,2,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,700.1,599.49,1202.13,2013.74,2121.68,855.15,1742.75,1426.16,1058.43,638.45,4899.37,2015.3,711.77,1008.23
neos-860300,3,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,942.76,937.02,1121.13,1753.29,4759.51,875.83,1281.04,1376.64,1306.48,604.72,2704.96,4523.65,999.19,1092.78
neos-860300,4,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,1534.01,897.65,981.39,1972.94,4438.24,912.47,1458.92,1364.73,1699.0,637.46,2207.12,4490.39,1438.59,1345.01
neos-862348,0,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,timelimit,ok,ok,ok,230.53,314.42,517.65,584.61,528.53,458.72,625.8,575.29,266.59,860.88,4299.48,521.95,122.96,826.09
neos-862348,1,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,timelimit,ok,ok,ok,170.58,565.0,418.57,359.96,571.35,298.04,275.76,545.62,378.93,656.07,2032.89,610.76,117.16,799.32
neos-862348,2,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,181.1,366.17,497.7,348.43,1496.12,263.85,769.49,1393.15,297.22,412.12,1461.56,781.74,324.08,681.29
neos-862348,3,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,timelimit,ok,ok,ok,582.93,683.53,378.79,257.41,1308.86,489.97,641.86,490.24,449.89,579.18,3455.29,887.96,428.78,1866.1
neos-862348,4,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,timelimit,ok,ok,ok,194.55,801.52,396.49,339.08,1023.34,632.82,544.42,799.07,542.91,537.59,3088.06,785.79,588.07,969.67
neos-863472,0,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,1252.1,691.45,1458.83,614.9,2551.39,1295.04,1183.55,1598.04,1173.71,731.62,637.44,1255.21,534.03,262.21
neos-863472,1,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,1375.23,468.87,1163.5,798.73,2348.82,1252.41,1712.3,1624.6,1278.26,1354.97,1104.47,671.42,1297.5,732.16
neos-863472,2,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,1031.61,822.36,1433.35,957.41,3891.21,1018.04,817.5,1610.23,1028.02,813.77,936.93,672.13,1031.42,1364.39
neos-863472,3,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,1016.29,1242.13,1419.24,1145.83,3322.01,931.37,1317.15,649.68,1098.12,1387.46,874.24,1444.65,964.42,290.08
neos-863472,4,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,2724.04,1137.51,1456.56,1370.21,3374.47,1586.16,1364.73,1533.45,2922.97,1205.35,412.52,1159.32,534.82,692.26
neos-876808,0,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59788.56,0.0,0.0,0.0
neos-876808,1,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59794.04,0.0,0.0,0.0
neos-876808,2,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59794.59,0.0,0.0,0.0
neos-876808,3,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59794.42,0.0,0.0,0.0
neos-876808,4,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59789.91,60001.0,0.0,0.0
neos-880324,0,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,34.2,44.35,42.5,36.08,78.2,40.32,36.1,30.14,31.3,48.45,50.12,48.2,42.07,19.16
neos-880324,1,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,25.05,43.8,23.15,40.43,31.99,44.14,24.29,34.0,41.36,54.0,50.93,28.8,21.91,18.26
neos-880324,2,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,35.91,43.04,40.15,35.04,51.61,42.41,29.0,31.1,31.11,55.28,41.46,54.02,33.92,18.0
neos-880324,3,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,25.37,37.93,44.18,49.0,49.79,47.81,35.0,29.21,34.0,38.97,49.18,63.08,30.7,18.0
neos-880324,4,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,30.04,27.59,53.29,53.3,75.28,69.08,33.03,25.57,60000.0,37.38,48.63,67.35,31.51,19.0
neos-881765,0,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,493.0,192.0,248.0,127.0,39.0,374.0,231.0,236.0,428.0,249.0,3392.0,40.0,270.0,210.0
neos-881765,1,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,246.0,179.0,205.0,128.0,49.0,267.0,243.0,258.0,309.0,285.0,18.0,49.0,242.0,249.0
neos-881765,2,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,468.0,188.0,178.0,158.0,44.0,289.0,269.0,233.0,438.0,362.0,491.0,44.0,458.0,219.0
neos-881765,3,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,19.0,461.0,19.0,129.0,20.0,21.0,330.0,246.0,19.0,347.0,19.0,20.0,20.0,18.0
neos-881765,4,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,345.0,190.0,248.0,126.0,43.0,297.0,206.0,243.0,348.0,261.0,330.0,45.0,247.0,131.0
neos-885086,0,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,4400.61,19917.95,1679.05,34210.45,38720.45,2836.16,26535.43,60000.0,4353.95,4180.76,3864.36,5829.79,3142.78,4154.28
neos-885086,1,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,5267.94,33760.72,1023.02,15294.24,19058.01,6138.56,35029.18,60000.0,5178.47,5068.59,3290.63,5181.63,3564.47,3531.95
neos-885086,2,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,6172.14,22778.97,2048.14,16130.54,10862.75,1694.47,36821.27,60001.0,6371.54,6099.43,4309.03,6108.79,2581.38,2441.83
neos-885086,3,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,4146.07,20700.89,1926.23,28814.86,35071.87,2569.47,34395.96,60000.0,4175.23,4040.52,3755.43,6836.34,3241.21,2428.61
neos-885086,4,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,4625.37,26350.12,1627.3,17306.93,37483.02,1983.67,34504.01,60000.0,4696.12,4543.41,3240.27,6301.46,4019.37,3735.23
neos-885524,0,timelimit,timelimit,timelimit,timelimit,timelimit,solved_not_verified,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,9574.83,9106.08,918.96,7495.98,45185.8,906.66,10573.63,4825.57,9704.66,60038.0,50144.39,7361.72,17945.78,17233.31
neos-885524,1,timelimit,timelimit,timelimit,timelimit,timelimit,solved_not_verified,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,17979.82,25103.1,59161.62,10096.88,15279.72,28202.72,10535.72,4729.22,18327.33,9279.8,30398.35,8076.92,2641.36,23138.87
neos-885524,2,timelimit,timelimit,solved_not_verified,timelimit,timelimit,solved_not_verified,timelimit,timelimit,timelimit,timelimit,timelimit,better,timelimit,timelimit,9349.0,8890.53,1097.71,7399.44,60000.0,912.41,10668.39,4541.49,9687.64,10016.97,60000.0,10485.75,17648.95,48916.65
neos-885524,3,better,timelimit,better,timelimit,timelimit,solved_not_verified,timelimit,timelimit,better,timelimit,timelimit,timelimit,timelimit,timelimit,12029.92,9204.96,691.35,7059.48,60001.0,608.41,19653.85,4822.59,11913.45,10341.58,51082.0,35362.29,34447.34,12116.21
neos-885524,4,timelimit,timelimit,solved_not_verified,timelimit,timelimit,solved_not_verified,timelimit,timelimit,timelimit,timelimit,timelimit,better,timelimit,timelimit,20037.52,8937.49,731.5,4284.48,31462.74,885.79,11236.86,4733.2,19545.15,10385.43,60012.0,7139.53,22217.11,20665.09
neos-886822,0,timelimit,ok,timelimit,timelimit,timelimit,timelimit,ok,ok,ok,ok,ok,ok,timelimit,ok,45901.35,9200.19,48502.37,39336.13,51540.73,47848.03,22531.09,39585.27,37305.42,9588.18,27433.73,30212.81,45942.15,5400.13
neos-886822,1,ok,ok,timelimit,timelimit,timelimit,ok,ok,timelimit,ok,ok,timelimit,ok,ok,ok,31061.08,9610.65,47101.15,33439.87,51769.01,16665.81,23860.09,45497.2,8878.73,10538.59,44677.66,9047.88,9709.79,6157.62
neos-886822,2,timelimit,ok,timelimit,timelimit,timelimit,ok,timelimit,ok,timelimit,ok,ok,ok,timelimit,ok,50002.77,9470.75,50172.17,40477.63,51626.53,41377.02,50352.57,24528.15,49954.32,9767.86,19233.16,37709.73,48547.24,5644.13
neos-886822,3,timelimit,ok,timelimit,timelimit,timelimit,timelimit,ok,timelimit,timelimit,ok,ok,ok,timelimit,ok,50717.22,10307.58,51654.76,37379.06,51684.73,49228.96,22661.64,34189.38,50557.08,7707.95,20295.23,19311.12,46528.95,5566.2
neos-886822,4,ok,ok,timelimit,ok,timelimit,ok,timelimit,timelimit,timelimit,ok,ok,ok,timelimit,ok,28693.05,16236.77,49308.73,22285.84,51496.89,21020.5,30610.21,49534.49,46690.81,8767.22,28114.51,25283.97,51173.89,6507.1
neos-892255,0,ok,ok,ok,ok,timelimit,ok,ok,ok,ok,ok,timelimit,ok,ok,ok,3235.78,3016.04,1767.57,1180.68,8820.29,2550.92,6075.42,10496.24,4852.91,4003.82,10211.33,5768.5,1623.87,1062.82
neos-892255,1,ok,ok,ok,ok,timelimit,ok,ok,timelimit,ok,ok,timelimit,ok,ok,ok,2824.52,6700.94,2915.05,1229.24,12867.36,2402.13,4465.49,26331.73,1918.1,1292.14,10017.86,3577.04,3501.83,1226.14
neos-892255,2,ok,ok,ok,ok,timelimit,ok,ok,ok,ok,ok,timelimit,timelimit,ok,ok,1855.52,1745.93,2479.79,876.4,12863.43,4053.77,6002.8,15395.93,1318.74,2898.8,9783.74,10144.45,2953.24,2648.21
neos-892255,3,ok,ok,ok,ok,timelimit,ok,ok,timelimit,ok,ok,timelimit,ok,ok,ok,2480.58,1845.06,3133.36,1152.93,12863.64,1412.98,3953.64,18773.81,1596.3,2546.56,10159.04,7318.98,1353.55,1364.21
neos-892255,4,ok,ok,ok,ok,timelimit,ok,ok,ok,ok,ok,timelimit,ok,ok,ok,2618.91,1885.83,1784.14,794.73,12863.43,3323.73,2118.17,13293.46,1801.67,2747.94,10074.13,11234.43,2791.32,3208.53
neos-905856,0,ok,ok,ok,ok,timelimit,ok,ok,ok,ok,ok,ok,ok,ok,ok,14112.5,6698.57,18657.71,12650.92,58057.5,18088.73,21643.83,14191.0,8151.43,14791.92,19699.43,9569.57,11229.92,17212.23
neos-905856,1,ok,timelimit,ok,ok,timelimit,ok,ok,ok,ok,ok,ok,ok,ok,ok,18170.7,22382.68,10068.9,19302.5,47207.46,24821.77,10105.54,26422.58,9745.45,8203.29,4772.29,27954.33,11771.05,17641.86
neos-905856,2,ok,ok,ok,ok,timelimit,ok,ok,ok,ok,ok,ok,ok,ok,ok,15693.33,17392.29,18497.01,6400.02,48737.09,27840.28,29280.72,8635.95,20323.9,9066.57,27722.21,15850.79,27397.49,22727.95
neos-905856,3,ok,timelimit,timelimit,ok,timelimit,ok,ok,ok,ok,ok,ok,ok,ok,ok,27905.12,31400.53,28046.7,10543.14,60000.0,16742.78,4376.0,23526.22,4918.0,9870.92,32238.91,27058.57,27232.72,8266.89
neos-905856,4,ok,ok,ok,timelimit,timelimit,ok,ok,ok,timelimit,ok,ok,ok,ok,ok,3832.71,23560.0,10751.29,15637.29,45256.4,17905.78,11718.0,10778.89,24822.14,20175.54,22537.43,17723.36,7713.15,14081.99
neos-906865,0,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,2019.87,1915.45,3153.42,1748.74,4628.37,1928.59,2156.59,1764.46,1811.59,2177.88,1436.86,2009.06,1925.96,2004.38
neos-906865,1,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,1838.43,1737.38,3722.71,1826.33,3793.96,2408.09,1876.89,2424.26,1641.11,1932.03,1523.18,1886.86,1782.66,1797.38
neos-906865,2,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,1713.28,1835.98,2423.7,1590.05,3269.2,1983.08,1934.29,1957.73,1817.7,1616.55,1500.55,1498.23,1531.86,1645.48
neos-906865,3,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,1788.63,1738.4,3476.58,1463.93,3305.63,2353.49,2446.43,2460.09,1444.3,1698.9,1444.09,1629.56,1819.5,1743.92
neos-906865,4,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,1755.28,2333.44,2477.52,2025.45,2685.87,1861.68,2298.8,1762.92,1395.87,1848.39,1659.05,1705.35,1580.39,1732.85
neos-911880,0,timelimit,timelimit,timelimit,timelimit,better,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,better,timelimit,timelimit,2466.22,5788.79,5594.09,5538.48,545.56,2198.46,12060.79,7096.65,2443.52,2122.52,1861.96,504.24,3796.52,7826.19
neos-911880,1,timelimit,timelimit,timelimit,timelimit,better,better,timelimit,timelimit,timelimit,timelimit,timelimit,better,timelimit,timelimit,1722.12,5514.53,5615.7,4547.36,885.39,976.13,6551.29,3594.71,1510.5,3991.59,1377.73,847.67,4599.52,5454.49
neos-911880,2,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,better,timelimit,timelimit,2268.48,5916.39,4742.19,4458.11,918.67,1718.22,6950.86,8744.29,2244.0,2902.22,1970.52,691.34,4359.94,5762.88
neos-911880,3,timelimit,timelimit,timelimit,timelimit,better,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,better,timelimit,timelimit,2717.33,5958.1,4590.31,4718.61,2228.22,1972.32,9619.26,8614.78,2704.59,2342.12,1692.43,754.0,4174.07,4656.52
neos-911880,4,better,timelimit,timelimit,timelimit,better,better,timelimit,timelimit,better,timelimit,timelimit,better,timelimit,timelimit,1149.5,6345.0,5052.19,4686.64,739.28,2392.78,5384.64,7464.68,1128.53,2866.43,1451.05,676.92,4936.23,6086.38
neos-911970,0,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,1018.9,8133.13,5479.29,5066.55,797.97,1189.25,1513.66,5784.56,1017.92,1658.61,4279.86,656.69,3773.51,5141.04
neos-911970,1,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,1505.25,7549.17,5021.13,5456.42,1154.41,1063.81,4599.97,7764.56,1643.19,1600.43,1702.14,968.27,4992.29,7326.77
neos-911970,2,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,756.5,9204.37,5612.62,5919.31,2154.3,649.84,4580.35,6692.09,718.24,2012.7,3645.68,820.43,3669.71,6370.02
neos-911970,3,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,1511.79,6013.39,5610.88,4998.82,989.07,1220.0,5992.82,12211.78,1501.77,819.88,2621.06,726.83,4383.21,4594.86
neos-911970,4,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,830.85,7340.71,5868.09,5198.15,1449.21,921.13,1087.47,5778.68,828.65,1716.87,1371.26,880.92,3945.82,4966.78
neos-912015,0,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,1273.57,536.0,825.93,461.29,6128.93,1395.14,552.64,1282.43,1414.57,795.29,686.0,484.57,1278.93,587.64
neos-912015,1,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,724.21,589.14,604.0,161.0,3300.29,687.86,817.43,1104.0,856.0,324.14,1904.5,541.0,709.07,535.14
neos-912015,2,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,1141.0,1213.0,1203.86,503.21,2115.0,1921.36,1016.0,1532.64,1098.64,1131.29,1343.57,834.07,1111.0,829.43
neos-912015,3,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,1106.5,790.57,1010.0,314.0,4039.43,1160.93,1246.86,1504.71,1310.71,893.57,1224.0,963.21,1088.07,738.14
neos-912015,4,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,551.14,944.0,315.07,358.64,6434.0,743.36,711.0,987.0,786.29,734.07,824.0,849.07,542.14,485.07
neos-912023,0,ok,timelimit,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,timelimit,692.26,5134.86,671.07,3487.57,4722.0,773.63,688.33,1040.05,3179.57,1417.29,1144.23,1119.0,655.3,5182.37
neos-912023,1,ok,timelimit,timelimit,ok,ok,timelimit,timelimit,ok,ok,timelimit,ok,ok,ok,timelimit,1590.93,5123.64,5104.0,3402.36,3365.71,4960.79,5258.86,1198.79,685.26,5661.07,1331.36,1445.93,1560.93,4844.47
neos-912023,2,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,timelimit,ok,ok,timelimit,3369.93,1155.46,2452.43,1271.21,6724.0,1815.14,1367.07,1246.0,1333.93,1042.77,5665.21,1760.93,3293.79,6722.2
neos-912023,3,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,timelimit,1700.5,496.0,677.79,280.0,4186.0,1413.77,1736.5,888.0,554.77,686.0,1132.54,1546.62,1696.21,5157.97
neos-912023,4,ok,ok,ok,timelimit,ok,ok,timelimit,timelimit,ok,timelimit,ok,ok,ok,ok,4066.0,4114.71,3845.21,4779.71,7126.0,2948.21,4755.5,4783.43,963.8,5312.71,1555.07,1605.43,4054.29,6190.29
neos-913984,0,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,191.0,110.0,20571.0,105.0,204.0,19719.0,183.0,40130.0,247.0,100.0,592.0,180.0,190.0,193.0
neos-913984,1,ok,ok,ok,ok,ok,ok,ok,timelimit,ok,ok,ok,ok,ok,ok,185.0,108.0,20865.0,104.0,200.0,20128.0,186.0,60000.0,247.0,102.0,907.0,213.0,195.0,175.0
neos-913984,2,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,186.0,99.0,20357.0,100.0,201.0,20342.0,191.0,10336.0,230.0,103.0,996.0,183.0,194.0,189.0
neos-913984,3,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,184.0,106.0,20891.0,98.0,190.0,20438.0,189.0,34846.0,217.0,102.0,1217.0,178.0,195.0,173.0
neos-913984,4,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,184.0,101.0,20416.0,102.0,190.0,19537.0,178.0,57816.0,228.0,105.0,639.0,183.0,192.0,173.0
